#Tax ID;Gene ID;PubMed ID (PMID) list;last update timestamp;GeneRIF text
1916;2828145;22942391;22/12/2012 11:15;analysis of protonation state of E71 in KcsA and its role for channel collapse and inactivation [KcsA]
1916;2828145;23199287;06/07/2013 12:41;study identifies SlPatA, a GCN5-type N-acetyltransferases with unique domain organization, and a new acetylation target, acetoacetyl-CoA synthetase (SlAacS)[SlAacS, SlPatA]
1916;2828145;23398561;26/10/2013 10:55;The ppk/pstS double mutant was able to incorporate more than one fourth of the inorganic phosphate incorporated by the wt strain, whereas phosphate incorporation was almost completely impaired in the pstS mutant.[ppk, pstS]
1916;2828145;23480800;26/10/2013 10:11;The mptS (metallophosphatase type from Streptomyces) gene is required for spore dormancy.[mpts]
1916;2828145;23754382;07/09/2013 11:56;Water flow through KcsA is halved by 200 mM K+ in the aqueous solution, which indicates an effective K+ dissociation constant in that range for a singly occupied channel. (KcsA)
1916;2828145;23892782;14/12/2013 10:05;using a series of long molecular dynamics simulations, this study reveals how the selectivity filter is sterically locked in the inactive conformation of KcsA by buried water molecules bound behind the selectivity filter [KcsA]
1916;2828145;24196782;25/01/2014 12:20;[AdpA] AdpA regulated the clpP1clpP2 operon expression at specific growth times
1916;2828145;24616128;27/12/2014 12:13;The study explores molecular interactions between thiostrepton and the TipAS protein from Streptomyces lividans. [TipAS]
1916;2828145;24694298;08/11/2014 12:09;This work identifies new pathways directly controlled by AdpA and that are involved in Streptomyces lividans development and primary or secondary metabolism.[AdpA]
1916;2828145;25512535;25/04/2015 10:17;we demonstrate that KcsA can be reconstituted into planar lipid bilayers directly from native nanodiscs, which enables functional characterization of the channel by electrophysiology without first depriving the protein of its native environment.
1916;2828145;26370089;06/02/2016 11:38;Pore hydration states of KcsA potassium channels in membranes of Streptomyces lividans has been determined. [KcsA]
1916;2828145;26740586;08/10/2016 12:08;These data support a model wherein a copper-trafficking pathway and Tat-dependent secretion of DtpA link to the GlxA-dependent morphogenesis pathway.[DtpA, GlxA]
1916;2828145;27488682;28/01/2017 11:19;These data demonstrated that polyphosphate kinase is endowed with a weak but clearly detectable phospholipase D activity.[polyphosphate kinase]
1916;2828145;28093470;24/06/2017 12:46;The findings point towards a salient role for Trp288 in the kinetics of copper loading and maturation of GlxA, with its presence essential for stabilizing the metalloradical site required for coupling catalytic activity and morphological development. [GlxA]
1916;2828145;28778926;30/09/2017 12:13;"Data suggest that KcsA exhibits selective binding of K+ and other permeant species (Rb+, Cs+) over Na+; KcsA exhibits selective exclusion of non-permeant species (Na+, Li+) from binding the channel filter. [KcsA, pH-gated potassium channel KcsA]"
1916;2828145;30764559;29/06/2019 11:20;Cation binding under equilibrium conditions has been used as a tool to explore the accessibility of permeant and nonpermeant cations to the selectivity filter in three different inactivated models of the potassium channel KcsA. The results show that the stack of ion binding sites (S1 to S4) in the inactivated filter models remain accessible to cations as they are in the resting channel state. [KcsA]
1916;2828145;31704680;05/09/2020 13:57;RedH and PigC Catalyze the Biosynthesis of Hybrubins via Phosphorylation of 4'-Methoxy-2,2'-Bipyrrole-5'-Carbaldehyde.
1916;2828145;31925486;03/10/2020 12:56;A putative mechanism underlying secondary metabolite overproduction by Streptomyces strains with a 23S rRNA mutation conferring erythromycin resistance.
1916;2828145;33057011;21/11/2020 13:29;Conformational equilibrium shift underlies altered K(+) channel gating as revealed by NMR.
1916;2828145;33065136;03/07/2021 11:13;NMR studies of lipid regulation of the K(+) channel KcsA.
1928;2828149;18083808;13/05/2015 15:52;Results confirmed the signaling pathway from srrX through srrA to srrY, leading to lankacidin and lankamycin production [srrY]
1928;4267783;30266997;12/01/2019 11:00;Data show that amine oxidase LkcE catalyzes both an unusual amide oxidation and a subsequent intramolecular Mannich reaction to form the polyketide macrocycle.
1930;8864621;25714708;27/02/2016 10:06;In Streptomyces scabies, cellobiose and cellotriose inhibit the DNA-binding ability of CebR, leading to an increased expression of the thaxtomin biosynthetic and regulatory genes txtA, txtB, and txtR.[CebR]
1930;8864621;29897616;10/11/2018 11:56;Lactonase (AttM) affecting pathogenicity and/or virulence of scab-causing Streptomyces species. [AttM]
1938;34443070;28714842;17/03/2018 10:26;The inulosucrase hugO open reading frame is 1335 bp long and encodes a predicted protein of 444 amino acids. [ hugO ]
1971;34443072;26749294;25/01/2023 10:01;Results indicated that the expression of vgb and metK gene improved on epsilon-PL synthesis and biomass for S. albulus NK660, respectively.
1971;34443072;32828313;25/01/2023 10:01;Crystal structure of ClA1, a type of chlorinase from soil bacteria.
2006;9406695;25564526;02/05/2015 12:56;The binding and cleavage of 5-methylcytosine DNA by Tbis1 are discussed in relation to the SET and RING-finger-associated (SRA) domain and the HNH nuclease domain of Tbis1 (Tbis1).
2014;9406697;32145232;13/02/2021 13:29;Biochemical, thermodynamic and structural characteristics of a biotechnologically compatible alkaline protease from a haloalkaliphilic, Nocardiopsis dassonvillei OK-18.
2020;8644413;21892188;19/11/2011 10:28;first PARG crystal structure (derived from the bacterium Thermomonospora curvata), which reveals that the PARG catalytic domain is a distant member of the ubiquitous ADP-ribose-binding macrodomain family [PARG]
2020;8644413;28605111;04/11/2017 11:06;study described two mutations of conserved residues in Formylglycine-Generating Enzyme (FGE) (Cys187 and Tyr273) that together increase the catalytic activity 40-fold [FGE]
2020;8644413;31613220;14/03/2020 10:49;The authors found that new propellers evolve continuously by amplification from single blades. One- to six-bladed building blocks derived from two seven-bladed WD40 propellers yielded stable homo-oligomers with six to nine blades, depending on the size of the building block.[PkwA]
2021;3760012;18658138;21/01/2010 0:00;T. fusca cutinases adopt an alpha/beta-hydrolase fold that exhibits both similarities and variations from the fungal cutinase structure
2021;3760012;19130751;21/01/2010 0:00;"Expression patterns of cel5A and cel5B, two endoglucanase encoding genes were compared; the relative expression levels of cel5A were always higher than those of cel5B.(cel5A)(cel5B)"
2021;3760012;19523117;21/01/2010 0:00;D274A Cel6B and its catalytic domain bound more tightly to both bacterial microcrystalline cellulose and swollen cellulose, respectively, than the wild-type Cel6B[exocellulase Cel6B]
2021;3760012;19807086;22/02/2010 12:03;most active and enantioselective mutants retain the high thermostability of the parent WT phenylacetone monooxygenase. [Phenylacetone Monooxygenase]
2021;3760012;20951981;26/02/2011 11:19;hydrolysis of p-nitrophenyl-beta-1,4-cellobioside (pNP-G2) by the catalytic domain of the retaining-family 5-2 endocellulase Cel5A from Thermobifida fusca [Cel5Acd]
2021;3760012;21764975;17/12/2011 11:39;The authors used site-directed mutagenesis and azide rescue activity assays to show definitively that the catalytic base in Thermobifida fusca Cel48A is aspartic acid 225.[Cel48A]
2021;3760012;22091531;21/04/2012 11:29;All the techniques yield evidence that TrpG8 and TyrCD1 can form strong H bonds with fluoride, whereas TyrB10 plays only a minor role in the stabilization of the ligand.[truncated hemoglobin]
2021;3760012;22297985;14/04/2012 10:48;changes within the active site of TfGH11 lead to significant differences compared with those of previously deposited Xyn11 structures via the introduction of three water-mediated hydrogen bonds when compared with the known xylanase structures [GH11]
2021;3760012;22634328;24/11/2012 11:18;chloride-dependent alpha-amylases activity [alpha-amylase]
2021;3760012;23220193;23/03/2013 11:08;The enzyme structure reveals that the Cel6B enzyme has a much longer substrate-binding site than its fungal GH6 counterparts.[Cel6B]
2021;3760012;24085303;25/01/2014 11:10;Loop motions important to product expulsion in the Thermobifida fusca glycoside hydrolase family 6 cellobiohydrolase from structural and computational studies
2021;3760012;24162578;13/09/2014 10:38;TfCel48A is able to hydrolyze the TfCel9A-modified substrate efficiently and replenish the uniform surface required by TfCel9A, creating a feedback mechanism.[Cel48A, Cel9A]
2021;3760012;25420472;17/10/2015 11:47;This study reports the crystal structure of Thermobifida fusca Cse1 at 3.3 A degrees resolution. [Cse1]
2021;3760012;25673661;17/10/2015 12:03;"iron transport was regulated by DtxR; Tfu_0249 was found to be working as DtxR; TWAGGTWAGSCTWACCTWA was found to be recognized and bound by Tfu_0249 to control iron transport [Tfu_0249]"
2021;3760012;25863154;13/02/2016 11:03;Extracellular expression of Thermobifida fusca cutinase with pelB signal peptide depends on more than type II secretion pathway in Escherichia coli.
2021;3760012;26043104;03/10/2015 10:45;FscN is a siderophore-interacting protein.[FscN]
2021;3760012;26257335;30/04/2016 12:12;Data suggest that two loops (loop 7 and loop 8) are responsible for substrate recognition in GH5, glycoside hydrolase family 5, endo-beta-1,4-mannanase. [GH5, endo-beta-1,4-mannanase]
2021;3760012;26537767;22/10/2016 12:17;Described is the structure and characterization of the siderophore periplasmic binding protein, FscJ from the fuscachelin gene cluster of T. fusca. [FscJ]
2021;3760012;26901432;30/07/2016 10:37;structure of Thermobifida fusca DyP-type peroxidase and activity towards Kraft lignin and lignin model compounds [DyP]
2021;3760012;27108953;07/10/2017 11:23;Characterization of a chitinase (Chi18A) from the cellulolytic actinomycete Thermobifida fusca has been reported. [Chi18A]
2021;3760012;28411200;08/07/2017 11:46;"Data suggest that FNO (F420:NADPH oxidoreductase) is thermostable, the first F420-dependent enzyme described from Thermobifida fusca; the active site is located in a hydrophobic pocket between an N-terminal dinucleotide binding domain and a smaller C-terminal domain. [FNO, F420:NADPH oxidoreductase]"
2021;3760012;29266604;30/03/2019 12:03;Substitution of T234 in CYP154F1 for large hydrophobic amino acids led to up to tenfold higher conversion rates of small substrates, such as geraniol. Replacement of T234 by small hydrophobic amino acids, valine or alanine, resulted in mutants with extended substrate spectra. These mutants are able to convert some of the larger substrates of CYP154E1, such as (E)-stilbene and (+)-nootkatone.  [CYP154F1]
2021;3760012;29328676;26/05/2018 10:49;This paper elucidates the thermodynamics and kinetics of leaf and branch compost cutinase conformational and colloidal stability. [leaf and branch compost cutinase ]
2021;3760012;31184375;12/09/2020 16:00;Aromatic residues surrounding the active site tunnel of TfCel48A influence activity, processivity, and synergistic interactions with other cellulases.
2021;3760012;32744244;12/06/2021 12:56;Expression, purification and crystal structure determination of a ferredoxin reductase from the actinobacterium Thermobifida fusca.
2057;8655054;31560999;01/08/2020 10:17;The crystal structure of the omega-transaminase provided insights into the substrate specificity.[omega-transaminase]
2057;8655054;36610787;04/02/2023 11:24;Structural basis of Qng1-mediated salvage of the micronutrient queuine from queuosine-5'-monophosphate as the biological substrate.
2061;9406699;26088175;20/08/2016 10:11;identified and characterized a novel epoxide hydrolases (EH) (TpEH1) from Tsukamurella paurometabola by analyzing the conserved catalytic residues of EH.[epoxide hydrolases].
2074;10149258;27581440;09/12/2017 10:10;C-terminal domain dissection of NppL revealed that the last fifty amino acids play a critical role in determining substrate specificity of polyene-specific hydroxylation (NppL)
2095;3925466;27542414;20/05/2017 11:23;The Mycoplasma mobile ThrRS, the first example of a ThrRS naturally lacking the N1 domain, displays efficient post-transfer editing activity. In contrast, the Mycoplasma capricolum ThrRS, which harbors an N1 domain and a degenerate N2 domain, is editing-defective.
2096;2828155;26319024;28/06/2016 10:57;results of the study suggested that Mycoplasma gallisepticum triosephosphate isomerase plays an important role in the metabolism and closely related to the M. gallisepticum pathogenicity.[triosephosphate isomerase].
2096;2828155;26549235;22/10/2016 11:55;pMGA interacts with host apolipoprotein A-I during infection in chicken. [pMGA]
2097;2828157;32513917;22/08/2020 15:28;Structure and mechanism of the Nap adhesion complex from the human pathogen Mycoplasma genitalium.
2097;2828157;33135669;31/07/2021 11:14;Alternative conformation of the C-domain of the P140 protein from Mycoplasma genitalium.
2097;2828157;33612146;13/04/2021 10:13;Detection of parC gene mutations associated with quinolone resistance in Mycoplasma genitalium: evaluation of a multiplex real-time PCR assay.
2097;2828157;34984438;24/09/2022 11:03;Combination Therapy for Mycoplasma genitalium, and New Insights Into the Utility of parC Mutant Detection to Improve Cure.
2097;2828157;36722416;24/08/2023 20:31;gyrA Mutations in Mycoplasma genitalium and Their Contribution to Moxifloxacin Failure: Time for the Next Generation of Resistance-Guided Therapy.
2099;3293039;31282379;21/09/2019 12:21;Mhp597 is a dynamic secreted nuclease involved in cytotoxicity, inflammation and immunosuppression [Mhp597]
2099;3293039;32355038;16/01/2021 15:53;Structure of P46, an immunodominant surface protein from Mycoplasma hyopneumoniae: interaction with a monoclonal antibody.
2099;3293039;32815770;24/07/2021 11:16;Mycoplasma hyopneumoniae evades complement activation by binding to factor H via elongation factor thermo unstable (EF-Tu).
2102;2828159;26806796;24/12/2016 11:56;P19 is required for adhesion to embryonic bovine lung cell. [p19]
2104;2828161;29362229;19/01/2019 11:39;Authors show that CARDS toxin translocates through early and late endosomes and the Golgi complex and concentrates at the perinuclear region to reach the endoplasmic reticulum (ER).[CARDS]
2104;66608743;34744002;22/01/2022 11:18;Development of an immunochromatographic test for the detection of Mycoplasma pneumoniae GroES antigen.
2109;3758900;30955823;04/05/2019 12:37;Deletion found in the MS-H oppF gene causes truncation of OppF in this vaccine strain. The indirect ELISA based on OppF-C has the potential to differentiate between MS-H and field strain antibody responses. [OppF].
2118;3293041;27542414;20/05/2017 11:23;The Mycoplasma mobile ThrRS, the first example of a ThrRS naturally lacking the N1 domain, displays efficient post-transfer editing activity. In contrast, the Mycoplasma capricolum ThrRS, which harbors an N1 domain and a degenerate N2 domain, is editing-defective.
2118;3293041;35038769;16/04/2022 11:14;Characterizing the amino acid activation center of the naturally editing-deficient aminoacyl-tRNA synthetase PheRS in Mycoplasma mobile.
2133;3678369;23119070;11/05/2013 13:11;Results suggest a role of ScARP3d in adhesion and invasion of the leafhopper cells.
2133;3678472;18832328;21/01/2010 0:00;pE protein is the only plasmid-encoded protein required for plasmid replication in S. citri.  pE-disrupted plasmids fail to replicate.
2190;2828167;25243119;21/05/2016 11:53;MJ0927 adopts a novel quartenary architecture that could play various DNA-binding roles in Methanocaldococcus jannaschii.[MJ0927]
2190;2828167;25867218;30/01/2016 10:16;A series of Quantum mechanics/Molecular Modeling optimizations of the full protein of [Fe] hydrogenase were performed. [irin hydrogenase]
2190;2828167;26094576;27/02/2016 11:42;A catalytically inactive [Fe]-hydrogenase paralogs have been identified. [HmdII]
2190;2828167;26249704;14/05/2016 10:57;Crystallographic analysis of archaeal ribosomal protein L11 has been presented. [L11]
2190;2828167;26990095;29/04/2017 10:38;Together this work illuminates purine salvage in M. jannaschii and the critical role of a cysteine residue in maintaining active site conformation of adenine deaminase. [adenine deaminase ]
2190;2828167;27183196;20/05/2017 12:46;Na(+)/Ca(2+) exchangers use the Na(+) electrochemical gradient across the plasma membrane to extrude intracellular Ca(2+).  This study elucidates their mechanisms of extracellular ion recognition and exchange through a structural analysis of the exchanger from Methanococcus jannaschii (NCX_Mj) bound to Na(+), Ca(2+) or Sr(2+) in various occupancies and in an apo state. [sodium-calcium exchanger]
2190;2828167;27765627;24/06/2017 11:24;MJ0796 protein has nucleotide binding domains and not all the nucleotide binding sites of it nucleotide-binding domains are occupied by ATP. [MJ0796]
2190;2828167;27805378;03/06/2017 12:39;The binding of NCKX2 Na(+)/Ca(2+)-K(+) exchanger with potassium and calcium ions is accomplished via Asp 575 and 548, respectively: [NCKX2]
2190;2828167;28572509;12/08/2017 10:16;"Data suggest that sodium ion binding or calcium ion binding to NCX differentially stabilizes the outward-facing and inward-facing conformational states as the protein sits in the cell membrane; these distinctly stabilized ion-occluded states may control ion release dynamics at opposite sides of the cell membrane. [NCX, Na+/Ca2+ exchanger]"
2190;2828167;28644554;14/10/2017 11:47;N(5) ,N(10) -methylenetetrahydromethanopterin reductase catalyzed methylglyoxal to lactaldehyde using NADPH.[N(5) ,N(10) -methylenetetrahydromethanopterin reductase ]
2190;2828167;30248574;10/08/2019 12:33;crystal structure of an archaeal NCX [NCX]
2190;2828167;32653645;14/08/2021 11:06;Structure of the ribosomal P stalk base in archaean Methanococcus jannaschii.
2190;2828167;35882349;17/09/2022 11:39;Discovery, structure and mechanism of a tetraether lipid synthase.
2190;2828167;36142308;08/10/2022 11:08;Crystal Structure of an Archaeal Tyrosyl-tRNA Synthetase Bound to Photocaged L-Tyrosine and Its Potential Application to Time-Resolved X-ray Crystallography.
2208;3760018;26536144;09/04/2016 10:10;The electrons required for ribonucleotide reduction can be delivered by a ferredoxin disulfide reductase to class III ribonucleotide reductase. [ferredoxin disulfide reductase, class III ribonucleotide reductase]
2209;2828169;29595473;08/06/2019 12:41;Top6B, which harbors the ATPase activity of topo VI, recognizes and exploits the DNA crossings present in supercoiled DNA to stimulate subunit dimerization by ATP. Top6B self-association in turn induces extensive DNA bending, which is needed to support duplex cleavage by Top6A.[Top6A, Top6B]
2209;2828169;30272080;20/10/2018 11:19;This study investigates the primary aspects of oxidized flavin cofactor (FAD) photoreduction by ultrafast transient absorption spectroscopy, using the class II photolyase from Methanosarcina mazei. [class II photolyase]
2209;2828169;31594637;25/07/2020 10:22;Cis-prenyltransferases MM_0014, MM_0618, and MM_1083 are responsible for the biosynthesis of glycosyl carrier lipids, such as di- and tetra-hydrogenated decaprenyl phosphates.[MM_0014][ MM_0618][MM_1083]
2209;2828169;31913120;08/05/2021 14:12;Casposase structure and the mechanistic link between DNA transposition and spacer acquisition by CRISPR-Cas.
2209;2828169;32784796;28/11/2020 13:14;The CARF Protein MM_0565 Affects Transcription of the Casposon-Encoded cas1-solo Gene in Methanosarcina mazei Go1.
2214;2828171;26663416;22/10/2016 12:17;7-cyano-7-deazaguanine incorporation into tRNA by ArcTGT takes place early in the archaeal tRNA modification process.[ArcTGT]
2224;4466830;30711824;13/07/2019 13:01;characterization of mismatch-binding protein MutS1 and nicking endonuclease MutL from a euryarchaeon Methanosaeta thermophile [MutS1][MutL]
2234;2828173;26811861;30/07/2016 10:05;"Data suggest that for Fno, an NADPH- and coenzyme F420-dependent dimeric enzyme, product release is rate-limiting; kinetic analysis reveals half-site reactivity and negative cooperativity. [Fno, F420-dependent NADP oxidoreductase]"
2234;2828173;32374860;12/09/2020 16:05;Structural basis of the XPB-Bax1 complex as a dynamic helicase-nuclease machinery for DNA repair.
2242;3293190;26950405;18/02/2017 10:49;The charge mobility of bacteriorhodopsin was theoretically investigated using extended Marcus-Hush theory. Charge mobilities of 1.3 x 10(-2) and 9.7 x 10(-4) cm(2)/(V s) for hole and electron transfer, respectively, were determined. The computed electron mobility is comparable to experimentally measured values (9 x 10(-4) cm(2)/(V s)).  [bacteriorhodopsin]
2242;3293190;28973467;21/10/2017 12:34;Idr1 and Idr2 are part of an extended regulatory network of four transcription factors of the bacterial DtxR family that maintains intracellular iron balance. [Idr1], [Idr2]
2242;3293190;29781190;17/08/2019 11:02;Bacterioruberin not only stabilizes the protein trimeric structure of Archaerhodopsin-4 but also affects the photocycle kinetics and the ATP formation rate. [Archaerhodopsin-4]
2242;3293190;31310308;07/12/2019 10:48;Specificity of protein-DNA interactions in hypersaline environment: structural studies on complexes of Halobacterium salinarum oxidative stress-dependent protein RosR. [RosR]
2242;3293190;34284708;07/08/2021 11:21;Structure and RNA-Binding Properties of Lsm Protein from Halobacterium salinarum.
2242;3293190;34883507;29/01/2022 11:12;An archaeal histone-like protein regulates gene expression in response to salt stress.
2242;39855419;30177765;26/10/2019 11:14;X-ray structure analysis of bacteriorhodopsin at 1.3 A resolution has been reported.
2246;8952950;24906001;16/01/2016 10:47;study reveals that NcsA is essential for growth at high temperature, required for formation of thiolated tRNA(Lys)UUU
2246;8952950;26182359;17/12/2016 12:02;The role of Cas8 in type I CRISPR interference [cas8]
2246;8952950;26337406;22/10/2016 10:35;Genetic epistasis analysis in suggests that NreA works together with the UvrABC proteins in repairing DNA damage resulting from exposure to mitomycin C.[NreA, UvrABC]
2246;8952950;27459543;01/07/2017 12:45;UbaA was defined in terms of its nucleotide ligands, thermodynamics of ubiquitin-like protein binding, thioester intermediate, regulation by automodification, and amino acid residues important for catalytic function (UbaA).
2246;8952950;29914986;21/09/2019 10:41;These results suggest that H. volcanii GlpR functions as a direct negative regulator of fructose degradation during growth on carbon sources other than fructose, such as glucose and glycerol [GlpR].
2246;8952950;30010922;13/07/2019 10:27;The function and structure of Trm112 in archaea and its interaction network were studied using Haloferax volcanii as model system. Methyltransferases are also privileged Trm112 partners in archaea and this Trm112 network is much more complex than anticipated from eukaryotic studies. Trm112.
2246;8952950;31085691;06/06/2020 11:00;UbaC has an important function in Ubl ligation and is associated with sulfur relay processes. [UbaC]
2246;8952950;31089701;06/06/2020 13:55;Sequence analyses attribute the haloarchaeal pentose ABC transporter to the CUT1 (carbohydrate uptake transporter 1) subfamily [CUT1].
2246;8952950;32416640;12/06/2021 13:00;The switch complex ArlCDE connects the chemotaxis system and the archaellum.
2246;8952950;33301612;31/07/2021 11:21;Halophilic to mesophilic adaptation of ubiquitin-like proteins.
2246;8952950;34103513;19/06/2021 11:36;The archaeal protein SepF is essential for cell division in Haloferax volcanii.
2246;8952950;34253062;08/01/2022 11:21;CdrS Is a Global Transcriptional Regulator Influencing Cell Division in Haloferax volcanii.
2252;13036152;31350314;01/08/2020 10:40;We found a novel protein, phosphoenolpyruvate synthetase-like (PPS-like), which exhibited high homology to PPS enzyme.  Deletion of PPS-like gene in an EPS-deficient strain had an added effect on the poly(3-hydroxybutyrate-co-3-hydroxyvalerate) accumulation [ PPS-like [HFX_2676].
2252;13036152;33992715;07/08/2021 11:16;Functional analysis of Lsm protein under multiple stress conditions in the extreme haloarchaeon Haloferax mediterranei.
2257;3760020;26467279;05/03/2016 11:42;the mechanism of light induced protein conformational changes in the over-expressed mutant of halorhodopsin (phR) from Natronomonas pharaonis [phR]
2257;3760020;29964009;19/01/2019 11:28;Natronomonas pharaonis halorhodopsin mechanism of stabilization of the binding state between a chloride ion and Thr126at binding site-1
2257;3760020;34726167;12/02/2022 11:24;Ambiguities in and completeness of SAS data analysis of membrane proteins: the case of the sensory rhodopsin II-transducer complex.
2261;2828177;26553994;19/03/2016 10:23;Directed evolution was used to explore allosteric regulation as a source of latent catalytic potential using the beta-subunit of tryptophan synthase from Pyrococcus furiosus.[TrpB]
2261;2828177;26747700;01/10/2016 11:18;The identified binding sites in the P. furiosus genome classified TrmBL1 as a more global regulator as hitherto known.
2261;2828177;26865263;17/12/2016 11:48;The crystal structure at 2.0 A resolution of a thermostable GRHPR from Pyrococcus furiosus as a ternary complex in the presence of D-glycerate and NADPH has been determined.
2261;2828177;27028644;17/12/2016 10:24;All-atom molecular dynamics simulations suggest a dynamic equilibrium between the protonation states of the two aspartic acids and that the protonation state affects hydration in the substrate binding cavity and lipid intrusion in the cleft between the N- and C-lobes.[MATE]
2261;2828177;27150116;10/02/2018 11:12;The EndoQ activity was clearly enhanced by addition of PCNA in vitro. The physical interaction between the two proteins through a PIP-motif of EndoQ and the toroidal structure of PCNA are critical for the stimulation of the endonuclease activity.[PCNA, EndoQ]
2261;2828177;27214207;15/07/2017 11:52;these findings suggest that the biological function of TrmBL2 is not limited to modulating genome architecture and acting as a global repressor but that the protein acts additionally as a stabilizer of DNA secondary structure. [TrmBL2]
2261;2828177;27302132;10/06/2017 11:42;Pcc1 facilitates KEOPS dimerization in vitro.[Pcc1]
2261;2828177;27495739;27/05/2017 10:55;analysis of how cryptic RNase H fold exonuclease PF2046 processes A form ss DNA [RNase H]
2261;2828177;27665110;25/03/2017 10:44;Study describes the successful purification and characterization in terms of both functional and structural aspects of a hyper thermostable esterase from Pyrococcus furiosus with predominantly beta-sheet structure and also a transesterification capacity. [Pf_Est]
2261;2828177;27808280;19/05/2018 11:36;The study presents a detailed analysis of the structural and thermodynamic effects governing the formation and stability of RAd20, an evolutionarily conserved protein assembly. Most of the stabilization effect reflected a small portion of the Rad50 hook domain surrounding the Zn2+ binding motif. [Rad50]
2261;2828177;28461187;22/07/2017 10:23;This study reports the finding of a folded monomeric intermediate of Pyrococcus furiosus l-asparaginase under acidic condition. This monomer, although inactive, displayed secondary and tertiary structural features identical to the native protein and re-assembled to active dimeric form upon reversal of pH. [l-asparaginase ]
2261;2828177;28479062;24/03/2018 10:26;Jamm1 protein helix structure is conserved and crucial for binding ubiquitin-like protein domains. [JAMM1]
2261;2828177;28542723;30/09/2017 14:12;"Data suggest that a Fe(IV) intermediate catalyzes oxidation of excess Fe(II) nearby the ferroxidase center of ferritin (in the ferroxidase reaction catalyzed by ferritin); oxidation of Fe(II) substrate to Fe(III) occurs via a peroxodiferric intermediate. [ferritin, ferroxidase, ceruloplasmin]"
2261;2828177;28615449;16/09/2017 10:56;Data suggest a short-lived anionic flavin semiquinone is not sufficient to infer existence of bifurcating activity (electron transfer between different acceptors), although such species may be necessary for process. Studies were conducted in flavodoxin from Desulfovibrio vulgaris, NADH-ferredoxin oxidoreductase from Pyrococcus furiosus, and nitroreductase from Enterobacter cloacae. [nfnl, NADH-ferredoxin oxidoreductase]
2261;2828177;28978920;06/07/2019 10:53;FAU-1, which is known to be an RNA binding protein, possesses an RNase activity against precursor 5S rRNA derived from P. furiosus and T. kodakarensis.[FAU-1]
2261;2828177;29660024;27/07/2019 10:42;Prediction of the mechanism by which PfuEndoQ recognizes a deaminated base in double-stranded DNA (dsDNA) and cleaves the phosphodiester bond 5' from the lesion site (PfuEndoQ).
2261;2828177;29741662;27/07/2019 13:03;Functional interplay in vitro between P. furiosus PCNA and enzymatic functions of the Mre11-Rad50 complex in the DNA end resection process (PCNA).
2261;2828177;29915058;08/09/2018 11:54;study provides insights into the structural basis for the complex ion dependency of MATE transporters.
2261;2828177;30053256;15/06/2019 10:18;The crystal structures of PfuRecJ and the complex of PfuRecJ and two CMPs were determined. A channel with several positively charged residues might bind substrate ssDNA and/or release single nucleotide products.The complex interaction domain regulates enzymatic activity. The DHH domain of PfuRecJ interacts with the C-terminal beta-sheet domain of the GINS51 subunit in the tetrameric GINS complex.
2261;2828177;30102394;29/06/2019 12:52;The trimeric Hef-associated nuclease HAN is a 3'-->5' exonuclease and is probably involved in DNA repair. [HAN]
2261;2828177;31356074;12/09/2020 16:01;Deciphering the Allosterically Driven Conformational Ensemble in Tryptophan Synthase Evolution.
2261;2828177;31889185;23/05/2020 10:45;These studies describe the relationship between function, structure, and molecular motions in improperly regulated Rad50.[Rad50]
2261;2828177;32198888;01/08/2020 15:12;The RNase activity of Csx1 can effectively direct successful anti-plasmid immunity. Cyclic oligoadenylate (cOA) compounds activate the ribonuclease activity of Pfu Csx1. Furthermore, the HEPN domain of the adenosine-specific endoribonuclease, Pfu Csx1, degrades cOA signaling molecules to provide an auto-inhibitory off-switch of Csx1 activation (Csx1).
2261;2828177;32246962;31/10/2020 13:19;Mutation of Conserved Mre11 Residues Alter Protein Dynamics to Separate Nuclease Functions.
2261;2828177;33658373;21/08/2021 11:11;Structural basis for recognition of distinct deaminated DNA lesions by endonuclease Q.
2265;16691616;26428088;19/03/2016 11:22;Results identified the HXE motif involved in the formation of the ternary complex required for the proper catalytic activity of TlGK rather than in regulation of its activity by free divalent cations. {TIGK]
2285;3758905;25865246;06/02/2016 11:28;Structural data of FlaF protein revealed an N-terminal alpha-helix and an eight-strand beta-sandwich with striking similarity to S-layer proteins and suggest that a dimer assembly is required for in vivo function. [FlaF]
2285;3758905;26665601;13/02/2016 10:45;In comparison to UDGV, UDGIV was a more efficient enzyme responsible for the removal of dU from DNA.[UDGV, UDGIV]
2285;3758905;26673726;28/06/2016 11:24;Trm1 crystal structure reveals next to the catalytic SPOUT domain also N- and C-terminal domains and provides crucial insights in the tRNA binding mechanism.[Trm1]
2285;3758905;26811220;11/03/2017 11:24;purification and characterization of a cytosolic trehalase (TreH) from a thermoacidophilic archaeon Sulfolobus acidocaldarius [TreH]
2285;3758905;27766846;27/05/2017 11:24;Findings indicate that Sac7d is able to largely coat duplex DNA by binding in alternating head-to-head and tail-to-tail orientations: [Sac7d]
2285;3758905;29529252;27/07/2019 12:15;Deletion of the RrrR(+) gene resulted in significantly impaired biofilm formation, while its overproduction increased biofilm yield (RrrR).
2285;3758905;32454068;09/01/2021 13:29;Phosphorylation of the acyl-CoA binding pocket of the FadR transcription regulator in Sulfolobus acidocaldarius.
