#Tax ID,Gene ID,Interaction short phrase,product accession.version,product name,PubMed ID (PMID) list,last update timestamp,GeneRIF text
9606,56300,inhibited by,NP_062564.1,interleukin-36 gamma isoform 1,22082156,2016-07-26 14:53,"Knockdown of interleukin 36, gamma (IL36G) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,56623,inhibited by,NP_063945.2,phosphatidylinositol polyphosphate 5-phosphatase type IV isoform 1,22082156,2016-07-26 14:53,"Knockdown of inositol polyphosphate-5-phosphatase, 72 kDa (INPP5E) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,56623,restricted by,NP_063945.2,phosphatidylinositol polyphosphate 5-phosphatase type IV isoform 1,27440886,2017-09-12 10:58,"HIV-1 replication, specifically assembly, is restricted by over expression of INPP5E, which depletes monocyte derived macrophages of cellular PI(4,5)P2"
9606,56650,enhanced by,NP_063948.1,claudin domain-containing protein 1 isoform a,18187620,2016-07-26 14:53,Knockdown of claudin domain containing 1 (CLDND1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,56829,downregulates,NP_064504.2,zinc finger CCCH-type antiviral protein 1 isoform 1,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of ZC3HAV1
9606,56893,enhanced by,NP_064516.2,ubiquilin-4 isoform 1,18187620,2016-07-26 14:53,Knockdown of ubiquilin 4 (UBQLN4) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,56896,enhanced by,NP_064519.2,dihydropyrimidinase-related protein 5,18854154,2016-07-26 14:53,Knockdown of dihydropyrimidinase-like 5 (DPYSL5) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,56915,enhanced by,NP_064543.3,exosome complex component RRP46,19460752,2016-07-26 14:53,Knockdown of exosome component 5 (EXOSC5) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,56915,enhanced by,NP_064543.3,exosome complex component RRP46,18187620,2016-07-26 14:53,Knockdown of exosome component 5 (EXOSC5) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,56919,enhanced by,NP_064547.2,ATP-dependent RNA helicase DHX33 isoform 1,18187620,2016-07-26 14:53,Knockdown of DEAH (Asp-Glu-Ala-His) box polypeptide 33 (DHX33) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,56937,enhanced by,NP_064567.2,protein TMEPAI isoform a,19460752,2016-07-26 14:53,"Knockdown of prostate transmembrane protein, androgen induced 1 (PMEPA1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,56949,enhanced by,NP_064581.2,pre-mRNA-splicing factor SYF1,18854154,2016-07-26 14:53,Knockdown of XPA binding protein 2 (XAB2) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,56980,enhanced by,NP_064613.2,PR domain zinc finger protein 10 isoform 1,18854154,2016-07-26 14:53,Knockdown of PR domain containing 10 (PRDM10) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,56980,enhanced by,NP_064613.2,PR domain zinc finger protein 10 isoform 1,18976975,2016-07-26 14:53,Knockdown of PR domain containing 10 (PRDM10) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,56985,enhanced by,NP_064618.3,manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,19460752,2016-07-26 14:53,Knockdown of chromosome 17 open reading frame 48 (C17orf48) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,57117,enhanced by,NP_065128.2,integrator complex subunit 12,19460752,2016-07-26 14:53,Knockdown of integrator complex subunit 12 (INTS12; SBBI22) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,57118,enhanced by,NP_065130.1,calcium/calmodulin-dependent protein kinase type 1D isoform 1,18976975,2016-07-26 14:53,Knockdown of calcium/calmodulin-dependent protein kinase ID (CAMK1D) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57122,enhanced by,NP_065134.1,nuclear pore complex protein Nup107 isoform 1,18187620,2016-07-26 14:53,Knockdown of nucleoporin 107kDa (NUP107) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57124,downregulates,NP_065137.1,endosialin precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CD248
9606,57154,enhanced by,NP_065162.1,E3 ubiquitin-protein ligase SMURF1 isoform 1,18976975,2016-07-26 14:53,Knockdown of SMAD specific E3 ubiquitin protein ligase 1 (SMURF1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57162,enhanced by,NP_065702.2,E3 ubiquitin-protein ligase pellino homolog 1,18976975,2016-07-26 14:53,Knockdown of pellino E3 ubiquitin protein ligase 1 (PELI1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57181,downregulates,NP_001120729.1,zinc transporter ZIP10 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of SLC39A10
9606,57187,enhanced by,NP_001075019.1,THO complex subunit 2,18187620,2016-07-26 14:53,Knockdown of THO complex 2 (THOC2) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57192,increases,NP_065394.1,mucolipin-1,26115100,2017-09-15 11:26,"Exposure of macrophages to infectious or AT-2 inactivated HIV-1 increases expression of the TFEB targets ATG9B, UVRAG (both autophagy genes) and MCOLN1 (a lysosomal gene) at 24 hours post-exposure."
9606,57215,enhanced by,NP_065190.2,THAP domain-containing protein 11,18976975,2016-07-26 14:53,Knockdown of THAP domain containing 11 (THAP11) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57380,enhanced by,NP_065713.1,"magnesium transporter MRS2 homolog, mitochondrial isoform b precursor",18976975,2016-07-26 14:53,Knockdown of MRS2 magnesium homeostasis factor homolog by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57446,enhanced by,NP_071922.2,protein NDRG3 isoform b,19460752,2016-07-26 14:53,Knockdown of NDRG family member 3 (NDRG3) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,57473,enhanced by,NP_065764.1,zinc finger protein 512B,18187620,2016-07-26 14:53,Knockdown of zinc finger protein 512B (ZNF512B) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57551,enhanced by,NP_065842.1,serine/threonine-protein kinase TAO1 isoform 1,18187620,2016-07-26 14:53,Knockdown of TAO kinase 1 (TAOK1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57553,enhanced by,NP_056056.2,protein-methionine sulfoxide oxidase MICAL3 isoform 1,18854154,2016-07-26 14:53,"Knockdown of microtubule associated monoxygenase, calponin and LIM domain containing 3 (MICAL3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,57555,downregulates,NP_065846.1,neuroligin-2 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of NLGN2
9606,57570,enhanced by,NP_065861.3,tRNA (guanine(37)-N1)-methyltransferase isoform 3,18187620,2016-07-26 14:53,Knockdown of TRM5 tRNA methyltransferase 5 homolog (TRMT5) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57576,enhanced by,NP_065867.2,kinesin-like protein KIF17 isoform a,18976975,2016-07-26 14:53,Knockdown of kinesin family member 17 (KIF17) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,57583,enhanced by,NP_065874.1,transmembrane protein 181,18187620,2016-07-26 14:53,Knockdown of transmembrane protein 181 (TMEM181) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57621,enhanced by,NP_065912.1,zinc finger and BTB domain-containing protein 2,18187620,2016-07-26 14:53,Knockdown of zinc finger and BTB domain containing 2 (ZBTB2) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57622,downregulates,NP_065913.1,leucine-rich repeat and fibronectin type III domain-containing protein 1 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of LRFN1
9606,57626,enhanced by,NP_065917.1,kelch-like protein 1 isoform 1,18187620,2016-07-26 14:53,Knockdown of kelch-like 1 (KLHL1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57649,enhanced by,NP_065940.1,PHD finger protein 12 isoform 2,18187620,2016-07-26 14:53,Knockdown of PHD finger protein 12 (PHF12) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57658,enhanced by,NP_065949.1,calcium-binding and coiled-coil domain-containing protein 1 isoform 1,18854154,2016-07-26 14:53,Knockdown of calcium binding and coiled-coil domain 1 (CALCOCO1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,57696,enhanced by,NP_065987.1,ATP-dependent RNA helicase DDX55,18187620,2016-07-26 14:53,Knockdown of DEAD (Asp-Glu-Ala-Asp) box polypeptide 55 (DDX55) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,57697,enhanced by,NP_065988.1,Fanconi anemia group M protein isoform 1,18976975,2016-07-26 14:53,"Knockdown of Fanconi anemia, complementation group M (FANCM) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,57795,enhanced by,NP_066988.1,BMP/retinoic acid-inducible neural-specific protein 2 precursor,18187620,2016-07-26 14:53,"Knockdown of family with sequence similarity 5, member B (FAM5B) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,57834,enhanced by,NP_067010.3,cytochrome P450 4F11 precursor,18976975,2016-07-26 14:53,"Knockdown of cytochrome P450, family 4, subfamily F, polypeptide 11 (CYP4F11) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,58189,enhanced by,NP_067020.2,WAP four-disulfide core domain protein 1 isoform 1 precursor,19460752,2016-07-26 14:53,Knockdown of WAP four-disulfide core domain 1 (WFDC1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,58485,enhanced by,NP_067033.1,trafficking protein particle complex subunit 1,18187620,2016-07-26 14:53,Knockdown of trafficking protein particle complex 1 (TRAPPC1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,58486,enhanced by,NP_067034.2,zinc finger BED domain-containing protein 5,18976975,2016-07-26 14:53,"Knockdown of zinc finger, BED-type containing 5 (ZBED5) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,58488,enhanced by,NP_067036.2,phosphatidylcholine transfer protein isoform 1,18976975,2016-07-26 14:53,Knockdown of phosphatidylcholine transfer protein (PCTP) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,58506,enhanced by,NP_067051.2,"splicing factor, arginine/serine-rich 19",18854154,2016-07-26 14:53,Knockdown of SR-related CTD-associated factor 1 (SCAF1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,58517,enhanced by,NP_067062.1,RNA-binding protein 25,18854154,2016-07-26 14:53,Knockdown of RNA binding motif protein 25 (RBM25) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,58526,enhanced by,NP_067065.1,mid1-interacting protein 1,18854154,2016-07-26 14:53,Knockdown of MID1 interacting protein 1 (MID1IP1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,58526,enhanced by,NP_067065.1,mid1-interacting protein 1,18187620,2016-07-26 14:53,Knockdown of MID1 interacting protein 1 (MID1IP1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,58985,enhanced by,NP_067081.2,interleukin-22 receptor subunit alpha-1 precursor,18976975,2016-07-26 14:53,"Knockdown of interleukin 22 receptor, alpha 1 (IL22RA1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,60484,inhibited by,NP_068589.1,hyaluronan and proteoglycan link protein 2 precursor,22082156,2016-07-26 14:53,Knockdown of hyaluronan and proteoglycan link protein 2 (HAPLN2) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,60489,inhibited by,NP_068594.1,DNA dC->dU-editing enzyme APOBEC-3G isoform 1,26055363,2017-09-29 13:47,HIV-1 gRNA binds APOBEC3G and is dependent on tryptophans at APOBEC3G positions 94 and 127; mutations W94A and W127A result in complete loss of HIV-1 restriction and in very low hypermuatation of HIV-1 retroviral sequences from infected target cells
9606,60489,inhibited by,NP_068594.1,DNA dC->dU-editing enzyme APOBEC-3G isoform 1,27363431,2017-09-12 10:58,HIV-1 replication is inhibited by APOBEC3G expression in transgenic mouse models
9606,60489,inhibited by,NP_068594.1,DNA dC->dU-editing enzyme APOBEC-3G isoform 1,26668372,2017-09-12 10:58,HIV-1 replication is inhibited by APOBEC3B and APOBEC3G in 293T cells
9606,60489,upregulates,NP_068594.1,DNA dC->dU-editing enzyme APOBEC-3G isoform 1,25924204,2017-09-12 10:58,HIV/tuberculosis coinfection upregulates APOBEC3G expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,60509,enhanced by,NP_068603.4,cytosolic carboxypeptidase-like protein 5 isoform 1,18187620,2016-07-26 14:53,Knockdown of ATP/GTP binding protein-like 5 (AGBL5) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,60559,enhanced by,NP_068747.1,signal peptidase complex subunit 3,18187620,2016-07-26 14:53,Knockdown of signal peptidase complex subunit 3 homolog (SPCS3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,60626,downregulates,NP_001273063.1,synembryn-A isoform 2,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of RIC8A
9606,60682,enhanced by,NP_068759.2,stromal membrane-associated protein 1 isoform B,19460752,2016-07-26 14:53,Knockdown of small ArfGAP 1 (SMAP1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,63875,inhibited by,NP_071344.1,large ribosomal subunit protein bL17m,22082156,2016-07-26 14:53,Knockdown of mitochondrial ribosomal protein L17 (MRPL17) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,63941,enhanced by,NP_112508.3,N-terminal EF-hand calcium-binding protein 3 isoform 1,18854154,2016-07-26 14:53,Knockdown of N-terminal EF-hand calcium binding protein 3 (NECAB3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,63978,enhanced by,NP_078780.1,PR domain zinc finger protein 14,18187620,2016-07-26 14:53,Knockdown of PR domain containing 14 (PRDM14) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,64065,enhanced by,NP_071404.2,p53 apoptosis effector related to PMP-22,18976975,2016-07-26 14:53,Knockdown of TP53 apoptosis effector (PERP) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,64072,inhibited by,NP_071407.4,cadherin-23 isoform 1 precursor,22404213,2016-07-26 14:53,Knockdown of cadherin-related 23 (CDH23) by siRNA enhances HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells
9606,64083,enhanced by,NP_071413.1,Golgi phosphoprotein 3,18187620,2016-07-26 14:53,Knockdown of golgi phosphoprotein 3 (GOLPH3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,64130,enhanced by,NP_071448.1,protein lin-7 homolog B isoform 1,19460752,2016-07-26 14:53,Knockdown of lin-7 homolog B (C. elegans) (LIN7B) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,64172,enhanced by,NP_071748.2,"tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial isoform 1",19460752,2016-07-26 14:53,Knockdown of O-sialoglycoprotein endopeptidase-like 1 (OSGEPL1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,64218,downregulates,NP_001180229.1,semaphorin-4A isoform 1 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of SEMA4A
9606,64222,inhibited by,NP_071766.2,torsin-3A precursor,27375898,2017-09-12 10:58,HIV-1 infectivity is inhibited by TOR3A; TOR3A overexpression decreases inherent infectivity of virus produced
9606,64283,enhanced by,NP_001073948.2,rho guanine nucleotide exchange factor 28 isoform 1,19460752,2016-07-26 14:53,Knockdown of 190 kDa guanine nucleotide exchange factor (RGNEF) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,64405,enhanced by,NP_067071.1,cadherin-22 precursor,18854154,2016-07-26 14:53,"Knockdown of cadherin 22, type 2 (CDH22) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,64425,enhanced by,NP_071935.1,DNA-directed RNA polymerase I subunit RPA49 isoform 1,18854154,2016-07-26 14:53,"Knockdown of polymerase (RNA) I polypeptide E (POLR1E, 53kDa) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,64577,inhibited by,NP_072090.1,2-aminomuconic semialdehyde dehydrogenase isoform 1,22082156,2016-07-26 14:53,"Knockdown of aldehyde dehydrogenase 8 family, member A1 (ALDH8A1) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,64600,inhibited by,NP_073730.3,group IIF secretory phospholipase A2 isoform 1,22082156,2016-07-26 14:53,"Knockdown of phospholipase A2, group IIF (PLA2G2F) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,64762,enhanced by,NP_073588.1,GRB2-associated and regulator of MAPK protein 1 isoform 2,18854154,2016-07-26 14:53,"Knockdown of family with sequence similarity 59, member A (FAM59A; C18orf11) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,64784,enhanced by,NP_073606.3,CREB-regulated transcription coactivator 3 isoform a,18187620,2016-07-26 14:53,Knockdown of CREB regulated transcription coactivator 3 (CRTC3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,64793,enhanced by,NP_073615.2,centrosomal protein of 85 kDa isoform 1,19460752,2016-07-26 14:53,Knockdown of centrosomal protein 85kDa (CEP85) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,64848,enhanced by,NP_073739.3,3'-5' RNA helicase YTHDC2 isoform 1,18187620,2016-07-26 14:53,Knockdown of YTH domain containing 2 (YTHDC2) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,64901,enhanced by,NP_075048.1,ran-binding protein 17,18854154,2016-07-26 14:53,Knockdown of RAN binding protein 17 (RANBP17) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,65012,inhibited by,NP_597996.2,solute carrier family 26 member 10,22082156,2016-07-26 14:53,"Knockdown of solute carrier family 26, member 10 (SLC26A10) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N"
9606,65062,downregulates,NP_001037850.1,transmembrane protein 237 isoform a,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of TMEM237
9606,65080,enhanced by,NP_075066.1,large ribosomal subunit protein mL44,18976975,2016-07-26 14:53,Knockdown of mitochondrial ribosomal protein L44 (MRPL44) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,65109,enhanced by,NP_075386.1,regulator of nonsense transcripts 3B isoform 2,18976975,2016-07-26 14:53,Knockdown of UPF3 regulator of nonsense transcripts homolog B (UPF3B) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,65125,enhanced by,NP_055638.2,serine/threonine-protein kinase WNK1 isoform 2,18976975,2016-07-26 14:53,Knockdown of WNK lysine deficient protein kinase 1 (WNK1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,65125,enhanced by,NP_055638.2,serine/threonine-protein kinase WNK1 isoform 2,18187620,2016-07-26 14:53,Knockdown of WNK lysine deficient protein kinase 1 (WNK1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,65249,enhanced by,NP_075560.2,zinc finger SWIM domain-containing protein 4 isoform 1,18976975,2016-07-26 14:53,"Knockdown of zinc finger, SWIM-type containing 4 (ZSWIM4) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,65260,enhanced by,NP_075565.2,cytochrome c oxidase assembly factor 7,19460752,2016-07-26 14:53,Knockdown of Sel1 repeat containing 1 (SELRC1; C1orf163) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,65263,enhanced by,NP_075566.2,pyrroline-5-carboxylate reductase 3 isoform 1,18854154,2016-07-26 14:53,Knockdown of pyrroline-5-carboxylate reductase-like (PYCRL) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,65264,enhanced by,NP_075567.2,ubiquitin-conjugating enzyme E2 Z,18976975,2016-07-26 14:53,Knockdown of ubiquitin-conjugating enzyme E2Z (UBE2Z) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,65977,enhanced by,NP_061964.3,pleckstrin homology domain-containing family A member 3,18187620,2016-07-26 14:53,"Knockdown of pleckstrin homology domain containing, family A, member 3 (PLEKHA3) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,65988,enhanced by,NP_076420.1,zinc finger protein 747 isoform 3,18976975,2016-07-26 14:53,Knockdown of zinc finger protein 747 (ZNF747) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,78999,downregulates,NP_076941.2,leucine-rich repeat and fibronectin type-III domain-containing protein 4 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of LRFN4
9606,79009,enhanced by,NP_076950.1,ATP-dependent RNA helicase DDX50,18976975,2016-07-26 14:53,Knockdown of DEAD (Asp-Glu-Ala-Asp) box polypeptide 50 (DDX50) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79033,enhanced by,NP_076971.1,ERI1 exoribonuclease 3 isoform 1,18854154,2016-07-26 14:53,Knockdown of ERI1 exoribonuclease family member 3 (ERI3) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,79036,enhanced by,NP_076974.2,kxDL motif-containing protein 1,18854154,2016-07-26 14:53,Knockdown of KxDL motif containing 1 (KXD1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,79102,enhanced by,NP_114404.1,E3 ubiquitin-protein ligase RNF26,18976975,2016-07-26 14:53,Knockdown of ring finger protein 26 (RNF26) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79102,enhanced by,NP_114404.1,E3 ubiquitin-protein ligase RNF26,18187620,2016-07-26 14:53,Knockdown of ring finger protein 26 (RNF26) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,79132,enhanced by,NP_077024.2,ATP-dependent RNA helicase DHX58,18976975,2016-07-26 14:53,Knockdown of DEXH (Asp-Glu-X-His) box polypeptide 58 (DHX58) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79159,enhanced by,NP_077289.1,nucleolar protein 12,19460752,2016-07-26 14:53,Knockdown of nucleolar protein 12 (NOL12) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,79228,enhanced by,NP_077315.2,THO complex subunit 6 homolog isoform 1,18976975,2016-07-26 14:53,Knockdown of THO complex 6 homolog (THOC6) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79442,inhibited by,NP_078788.2,leucine-rich repeat-containing protein 2,22082156,2016-07-26 14:53,Knockdown of leucine rich repeat containing 2 (LRRC2) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,79572,downregulates,XP_011511424.1,probable cation-transporting ATPase 13A3 isoform X2,26439863,2017-09-12 10:58,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of ATP13A3
9606,79582,inhibited by,NP_078808.3,sperm-associated antigen 16 protein isoform 1,22082156,2016-07-26 14:53,Knockdown of sperm associated antigen 16 (SPAG16) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,79590,enhanced by,NP_078816.2,large ribosomal subunit protein uL24m,18976975,2016-07-26 14:53,Knockdown of mitochondrial ribosomal protein L24 (MRPL24) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79646,enhanced by,NP_078870.1,pantothenate kinase 3,18976975,2016-07-26 14:53,Knockdown of pantothenate kinase 3 (PANK3) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79659,inhibited by,NP_001368.2,cytoplasmic dynein 2 heavy chain 1 isoform 1,25502651,2016-07-26 14:53,Dynein heavy chain knockdown by siRNA enhances HIV-1 infectivity in TRIMCyp-expressing HeLa cells but not in TRIMCyp-expressing owl monkey cells
9606,79671,enhanced by,NP_078894.2,NLR family member X1 isoform 1 precursor,18854154,2016-07-26 14:53,Knockdown of NLR family member X1 (NLRX1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,79714,enhanced by,NP_078937.3,mitochondrial potassium channel isoform 1,18854154,2016-07-26 14:53,Knockdown of coiled-coil domain containing 51 (CCDC51) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,79716,inhibited by,NP_078939.3,probable aminopeptidase NPEPL1 isoform 1,22082156,2016-07-26 14:53,Knockdown of aminopeptidase-like 1 (NPEPL1) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,79774,enhanced by,NP_078995.2,growth hormone-regulated TBC protein 1 isoform 1,18187620,2016-07-26 14:53,Knockdown of growth hormone regulated TBC protein 1 (GRTP1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,79781,enhanced by,NP_079002.3,dynein regulatory complex protein 11 isoform 1,18854154,2016-07-26 14:53,Knockdown of IQ motif containing with AAA domain 1 (IQCA1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,79801,enhanced by,NP_079021.3,SHC SH2 domain-binding protein 1 isoform 1,18976975,2016-07-26 14:53,Knockdown of SHC SH2-domain binding protein 1 (SHCBP1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79818,enhanced by,NP_079038.2,zinc finger protein 552,18976975,2016-07-26 14:53,Knockdown of zinc finger protein 552 (ZNF552) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,79848,enhanced by,NP_079066.5,centrosome and spindle pole-associated protein 1 isoform 1,18187620,2016-07-26 14:53,Knockdown of centrosome and spindle pole associated protein 1 (CSPP1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
